"name","required","dimensions","dimnames","bmtype","units","long_name","dtype","sumtype","inwc","insed","dissol","decay","partic","fill.value","passive","svel","xvel","psize","b_dens","i_conc","f_conc","wc.hor.pattern","wc.ver.pattern","sediment","wc.hor.scalar"
"sole2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",243.54,243.54
"sole3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",433.36,433.36
"sole4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",638.56,638.56
"sole5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",839.17,839.17
"sole6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1023.19,1023.19
"sole7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1184.89,1184.89
"sole8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1322.77,1322.77
"sole9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1437.82,1437.82
"sole10_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1532.31,1532.31
"sole11_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1608.99,1608.99
"sole12_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1670.67,1670.67
"sole13_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 13",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1719.94,1719.94
"sole1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",254.41,254.41
"sole2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",645.38,645.38
"sole3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1148.42,1148.42
"sole4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1692.19,1692.19
"sole5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2223.81,2223.81
"sole6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2711.46,2711.46
"sole7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3139.96,3139.96
"sole8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3505.35,3505.35
"sole9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3810.23,3810.23
"sole10_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",4060.62,4060.62
"sole11_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",4263.82,4263.82
"sole12_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",4427.26,4427.26
"sole13_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 13",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",4557.83,4557.83
"turbot_N",FALSE,2,"[ z b ]","tracer","mg N m-3","turbot total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"turbot1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of turbot cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"turbot2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of turbot cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"turbot3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of turbot cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"turbot4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of turbot cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"turbot5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of turbot cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"turbot1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for turbot cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",468.34,468.34
"turbot2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for turbot cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1999.31,1999.31
"turbot3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for turbot cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3700.98,3700.98
"turbot4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for turbot cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",5008.03,5008.03
"turbot5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for turbot cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",5868.2,5868.2
"turbot1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for turbot cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1241.1,1241.1
"turbot2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for turbot cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",5298.17,5298.17
"turbot3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for turbot cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",9807.59,9807.59
"turbot4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for turbot cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",13271.27,13271.27
"turbot5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for turbot cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",15550.72,15550.72
"bass_N",FALSE,2,"[ z b ]","tracer","mg N m-3","bass total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"bass1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of bass cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"bass2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of bass cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"bass3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of bass cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"bass4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of bass cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"bass5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of bass cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"bass6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of bass cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"bass1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for bass cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",609.7,609.7
"bass2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for bass cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2365.7,2365.7
"bass3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for bass cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",4524.53,4524.53
"bass4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for bass cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",6451.71,6451.71
"bass5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for bass cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",7938.01,7938.01
"bass6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for bass cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",8999.16,8999.16
"bass1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for bass cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1615.7,1615.7
"bass2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for bass cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",6269.1,6269.1
"bass3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for bass cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",11990.01,11990.01
"bass4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for bass cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",17097.04,17097.04
"bass5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for bass cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",21035.74,21035.74
"bass6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for bass cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",23847.79,23847.79
"red_mullet_N",FALSE,2,"[ z b ]","tracer","mg N m-3","red_mullet total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"red_mullet1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of red_mullet cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"red_mullet2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of red_mullet cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"red_mullet3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of red_mullet cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"red_mullet4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of red_mullet cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"red_mullet5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of red_mullet cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"red_mullet1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for red_mullet cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",300.55,300.55
"red_mullet2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for red_mullet cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1075.17,1075.17
"red_mullet3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for red_mullet cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1857.62,1857.62
"red_mullet4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for red_mullet cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2422.7,2422.7
"red_mullet5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for red_mullet cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2776.94,2776.94
"red_mullet1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for red_mullet cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",796.45,796.45
"red_mullet2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for red_mullet cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2849.21,2849.21
"red_mullet3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for red_mullet cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",4922.69,4922.69
"red_mullet4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for red_mullet cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",6420.15,6420.15
"red_mullet5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for red_mullet cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",7358.9,7358.9
"small_pelagic_filterfeeders_N",FALSE,2,"[ z b ]","tracer","mg N m-3","small_pelagic_filterfeeders total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"small_pelagic_filterfeeders1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of small_pelagic_filterfeeders cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"small_pelagic_filterfeeders2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of small_pelagic_filterfeeders cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"small_pelagic_filterfeeders3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of small_pelagic_filterfeeders cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"small_pelagic_filterfeeders4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of small_pelagic_filterfeeders cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"small_pelagic_filterfeeders1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for small_pelagic_filterfeeders cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",57.71,57.71
"small_pelagic_filterfeeders2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for small_pelagic_filterfeeders cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",131.44,131.44
"small_pelagic_filterfeeders3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for small_pelagic_filterfeeders cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",184.64,184.64
"small_pelagic_filterfeeders4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for small_pelagic_filterfeeders cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",215.72,215.72
"small_pelagic_filterfeeders1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for small_pelagic_filterfeeders cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",152.94,152.94
"small_pelagic_filterfeeders2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for small_pelagic_filterfeeders cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",348.31,348.31
"small_pelagic_filterfeeders3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for small_pelagic_filterfeeders cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",489.3,489.3
"small_pelagic_filterfeeders4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for small_pelagic_filterfeeders cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",571.65,571.65
